input_doi,openalex_id,openalex_doi,doi_exact_match,title,publication_year,oa_is_oa,oa_status,oa_license,has_pdf,has_grobid_xml,has_fulltext,pdf_url,grobid_xml_url,status
10.1186/s12985-015-0459-1,https://openalex.org/W2227944765,10.1186/s12985-015-0459-1,TRUE,"Discovery of variant infectious salmon anaemia virus (ISAV) of European genotype in British Columbia, Canada",2016,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2227944765.pdf,https://content.openalex.org/works/W2227944765.grobid-xml,matched
10.1186/1743-422x-10-230,https://openalex.org/W2153354439,10.1186/1743-422x-10-230,TRUE,Whole-genome analysis of piscine reovirus (PRV) shows PRV represents a new genus in family Reoviridae and its genome segment S1 sequences group it into two separate sub-genotypes,2013,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2153354439.pdf,https://content.openalex.org/works/W2153354439.grobid-xml,matched
10.1186/1743-422x-2-75,https://openalex.org/W1603488459,10.1186/1743-422x-2-75,TRUE,Constitutive expression of Atlantic salmon Mx1 protein in CHSE-214 cells confers resistance to Infectious Salmon Anaemia virus,2005,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1603488459.pdf,https://content.openalex.org/works/W1603488459.grobid-xml,matched
10.3354/dao051001,https://openalex.org/W2159057874,10.3354/dao051001,TRUE,"Serological evidence of infectious salmon anaemia virus (ISAV) infection in farmed fishes, using an indirect enzyme-linked immunosorbent assay (ELISA)",2002,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2159057874.pdf,https://content.openalex.org/works/W2159057874.grobid-xml,matched
10.1186/s12985-019-1148-2,https://openalex.org/W2943000736,10.1186/s12985-019-1148-2,TRUE,Piscine orthoreovirus sequences in escaped farmed Atlantic salmon in Washington and British Columbia,2019,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2943000736.pdf,https://content.openalex.org/works/W2943000736.grobid-xml,matched
10.1111/age.12513,https://openalex.org/W2529679493,10.1111/age.12513,TRUE,Diversity and linkage disequilibrium in farmed Tasmanian Atlantic salmon,2016,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2529679493.pdf,https://content.openalex.org/works/W2529679493.grobid-xml,matched
10.3390/su10124814,https://openalex.org/W2904688260,10.3390/su10124814,TRUE,Pricing Behavior for Sustainably Farmed Fish in International Trade: The Case of Norwegian Atlantic Salmon (Salmo salar),2018,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2904688260.pdf,https://content.openalex.org/works/W2904688260.grobid-xml,matched
10.5657/kfas.2011.0753,https://openalex.org/W2081679213,10.5657/kfas.2011.0753,TRUE,Seawater Adaptability of Land-locked Masu Salmon Oncorhynchus masou masou by Acclimation,2011,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2081679213.pdf,https://content.openalex.org/works/W2081679213.grobid-xml,matched
10.5352/jls.2013.23.12.1557,https://openalex.org/W2400121556,10.5352/jls.2013.23.12.1557,TRUE,Detection of Carbonic Anhydrase in the Gills of Rainbow Trout (Oncorhynchus mykiss),2013,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2400121556.pdf,https://content.openalex.org/works/W2400121556.grobid-xml,matched
10.7847/jfp.2014.27.2.133,https://openalex.org/W2134647560,10.7847/jfp.2014.27.2.133,TRUE,Vibrio anguillarum infection in rainbow trout Oncorhynchus mykiss during seawater adaption,2014,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2134647560.pdf,https://content.openalex.org/works/W2134647560.grobid-xml,matched
10.13000/jfmse.2013.25.4.828,https://openalex.org/W1984846452,10.13000/jfmse.2013.25.4.828,TRUE,"The Residues of Antibiotics (Tetracycline, Oxolinic Acid and Ciplofloxacin) and Malachite Green in Cultured Rainbow Trout",2013,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1984846452.pdf,https://content.openalex.org/works/W1984846452.grobid-xml,matched
10.13000/jfmse.2013.25.4.819,https://openalex.org/W2012747773,10.13000/jfmse.2013.25.4.819,TRUE,Water Quality Monitoring for Hazard Analysis in Aquaculture Farm of Rainbow Trout,2013,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2012747773.pdf,https://content.openalex.org/works/W2012747773.grobid-xml,matched
10.13000/jfmse.2012.24.2.224,https://openalex.org/W925590924,10.13000/jfmse.2012.24.2.224,TRUE,Study on Considering Points to Introduce the HACCP Programs and Surveying at Aquaculture Farm of Rainbow Trout,2012,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W925590924.pdf,https://content.openalex.org/works/W925590924.grobid-xml,matched
10.1371/journal.pone.0139378,https://openalex.org/W2198878072,10.1371/journal.pone.0139378,TRUE,The Influence of Infective Dose on the Virulence of a Generalist Pathogen in Rainbow Trout (Oncorhynchus mykiss) and Zebra Fish (Danio rerio),2015,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2198878072.pdf,https://content.openalex.org/works/W2198878072.grobid-xml,matched
10.35229/jaes.1100393,https://openalex.org/W4281973959,10.35229/jaes.1100393,TRUE,Investigation of Some Biochemical Parameters and Mineral Values in the Blood of Rainbow trout Growing in Dam and Sea water,2022,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4281973959.pdf,https://content.openalex.org/works/W4281973959.grobid-xml,matched
10.1016/j.jprot.2022.104487,https://openalex.org/W4205951040,10.1016/j.jprot.2022.104487,TRUE,Clues from the intestinal mucus proteome of Atlantic salmon to counter inflammation,2022,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4205951040.pdf,https://content.openalex.org/works/W4205951040.grobid-xml,matched
10.3389/fimmu.2020.596514,https://openalex.org/W3112700824,10.3389/fimmu.2020.596514,TRUE,Intestinal Transcriptome Analysis Reveals Soy Derivative-Linked Changes in Atlantic Salmon,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3112700824.pdf,https://content.openalex.org/works/W3112700824.grobid-xml,matched
10.3389/fmars.2016.00067,https://openalex.org/W2407697559,10.3389/fmars.2016.00067,TRUE,"Defatted Biomass of the Microalga, Desmodesmus sp., Can Replace Fishmeal in the Feeds for Atlantic salmon",2016,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2407697559.pdf,https://content.openalex.org/works/W2407697559.grobid-xml,matched
10.3147/jsfp.15.301,https://openalex.org/W2043010764,10.3147/jsfp.15.301,TRUE,Epizootic caused by β-Haemoltytic Streptococcus Species in Cultured Freshwater Fish,1981,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2043010764.pdf,https://content.openalex.org/works/W2043010764.grobid-xml,matched
10.1371/journal.pone.0034281,https://openalex.org/W2084589295,10.1371/journal.pone.0034281,TRUE,"Pigments, Parasites and Personalitiy: Towards a Unifying Role for Steroid Hormones?",2012,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2084589295.pdf,https://content.openalex.org/works/W2084589295.grobid-xml,matched
10.1016/j.yhbeh.2009.06.006,https://openalex.org/W2122444401,10.1016/j.yhbeh.2009.06.006,TRUE,Melanin-based skin spots reflect stress responsiveness in salmonid fish,2009,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2122444401.pdf,https://content.openalex.org/works/W2122444401.grobid-xml,matched
10.1111/eva.13129,https://openalex.org/W3086887889,10.1111/eva.13129,TRUE,Comparison of anadromous and landlocked Atlantic salmon genomes reveals signatures of parallel and relaxed selection across the Northern Hemisphere,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3086887889.pdf,https://content.openalex.org/works/W3086887889.grobid-xml,matched
10.1016/j.apor.2020.102113,https://openalex.org/W3014092900,10.1016/j.apor.2020.102113,TRUE,Turbulence and flow field alterations inside a fish sea cage and its wake,2020,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3014092900.pdf,https://content.openalex.org/works/W3014092900.grobid-xml,matched
10.21203/rs.2.14111/v1,https://openalex.org/W4254626095,10.21203/rs.2.14111/v1,TRUE,Transcriptomic analysis of dead end knockout testis reveals germ cell and gonadal somatic factors in Atlantic salmon,2019,TRUE,green,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4254626095.pdf,https://content.openalex.org/works/W4254626095.grobid-xml,matched
10.1111/jfd.13704,https://openalex.org/W4291302675,10.1111/jfd.13704,TRUE,Radiological detection of nephrocalcinosis in farmed Atlantic salmon Salmo salar L.,2022,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4291302675.pdf,https://content.openalex.org/works/W4291302675.grobid-xml,matched
10.1111/jfd.13815,https://openalex.org/W4379197307,10.1111/jfd.13815,TRUE,Nephrocalcinosis in juvenile farmed Atlantic Salmon (Salmo salar) may be linked to osmoregulatory stress,2023,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4379197307.pdf,https://content.openalex.org/works/W4379197307.grobid-xml,matched
10.1242/jeb.114058,https://openalex.org/W2171355268,10.1242/jeb.114058,TRUE,High carb diet alters trout metabolism in later life,2014,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2171355268.pdf,https://content.openalex.org/works/W2171355268.grobid-xml,matched
10.3389/fmars.2024.1277581,https://openalex.org/W4392919288,10.3389/fmars.2024.1277581,TRUE,Equity zombies in Canada’s blue economy: a critical feminist analysis for equitable policy implementation,2024,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4392919288.pdf,https://content.openalex.org/works/W4392919288.grobid-xml,matched
10.1007/s40152-023-00348-8,https://openalex.org/W4390839706,10.1007/s40152-023-00348-8,TRUE,"Aquaculture’s offshore frontier: learning from the Canadian courts on ocean grabbing, ocean privatization, and property as process",2024,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4390839706.pdf,https://content.openalex.org/works/W4390839706.grobid-xml,matched
10.7494/dmms.2022.16.5019,https://openalex.org/W4396793103,10.7494/dmms.2022.16.5019,TRUE,Decision support for allocating farmed fish to customer orders using a bi-objective optimization model,2024,TRUE,diamond,cc-by-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4396793103.pdf,https://content.openalex.org/works/W4396793103.grobid-xml,matched
10.1002/aah.10140,https://openalex.org/W3184478256,10.1002/aah.10140,TRUE,In Vivo Experiments Provide Evidence That Flavobacterium psychrophilum Strains Belonging to Multilocus Sequence Typing Clonal Complex ST191 Are Virulent to Rainbow Trout,2021,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3184478256.pdf,https://content.openalex.org/works/W3184478256.grobid-xml,matched
10.56430/japro.1193955,https://openalex.org/W4311258311,10.56430/japro.1193955,TRUE,"Pb (II) Recovery by Trout Bones: Adsorption, Desorption and Kinetic Study",2022,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4311258311.pdf,https://content.openalex.org/works/W4311258311.grobid-xml,matched
10.31466/kfbd.1317839,https://openalex.org/W4392877673,10.31466/kfbd.1317839,TRUE,Potential Contribution of Farmed Fishes to The Recommended Nutrient Intakes (RNIs): A Case Study of Farmed Atlantic Salmon (S. salar) and Different Origin Large Rainbow Trout (O. mykiss),2024,TRUE,diamond,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4392877673.pdf,https://content.openalex.org/works/W4392877673.grobid-xml,matched
10.12681/jhvms.27821,https://openalex.org/W4318218180,10.12681/jhvms.27821,TRUE,Preliminary investigation of the nutritional composition of two commercial fish species: Rainbow trout (Oncorhynchus mykiss) and Atlantic salmon (Salmo salar),2023,TRUE,diamond,cc-by-nc,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4318218180.pdf,https://content.openalex.org/works/W4318218180.grobid-xml,matched
10.3354/aei00059,https://openalex.org/W2331332739,10.3354/aei00059,TRUE,Waste loading into a regulated stream from land-based trout farms,2013,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2331332739.pdf,https://content.openalex.org/works/W2331332739.grobid-xml,matched
10.14430/arctic1568,https://openalex.org/W1995405284,10.14430/arctic1568,TRUE,Remote Sensing of Sea Surface Temperatures for Aquaculture Planning in Northern Norway,1991,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1995405284.pdf,https://content.openalex.org/works/W1995405284.grobid-xml,matched
10.1101/2022.12.12.520109,https://openalex.org/W4311455575,10.1101/2022.12.12.520109,TRUE,Impact of mixing between parallel year groups on genomic prediction in Atlantic salmon breeding programmes under random selection,2022,TRUE,green,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4311455575.pdf,https://content.openalex.org/works/W4311455575.grobid-xml,matched
10.1051/alr/2010032,https://openalex.org/W2110748879,10.1051/alr/2010032,TRUE,"Effects of alternating feeding regimes with varying dietary phosphorus levels on growth, mineralization, phosphorus retention and loading of large rainbow trout (Oncorhynchus mykiss)",2010,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2110748879.pdf,https://content.openalex.org/works/W2110748879.grobid-xml,matched
10.1186/1471-2164-9-506,https://openalex.org/W1974177211,10.1186/1471-2164-9-506,TRUE,"Changes induced by dietary energy intake and divergent selection for muscle fat content in rainbow trout (Oncorhynchus mykiss), assessed by transcriptome and proteome analysis of the liver",2008,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1974177211.pdf,https://content.openalex.org/works/W1974177211.grobid-xml,matched
10.1016/j.theriogenology.2020.04.008,https://openalex.org/W3015897135,10.1016/j.theriogenology.2020.04.008,TRUE,"Viability, motility, ATP content and fertilizing potential of sperm from Atlantic salmon (Salmo salar L.) in milt stored before cryopreservation",2020,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3015897135.pdf,https://content.openalex.org/works/W3015897135.grobid-xml,matched
10.3390/foods9040388,https://openalex.org/W3013876293,10.3390/foods9040388,TRUE,Determination and Comparison of Physical Meat Quality Parameters of Percidae and Salmonidae in Aquaculture,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3013876293.pdf,https://content.openalex.org/works/W3013876293.grobid-xml,matched
10.31548/dopovidi2020.05.008,https://openalex.org/W3113044756,10.31548/dopovidi2020.05.008,TRUE,The influence of energy nutrition on the productivity of rainbow trouts,2020,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3113044756.pdf,https://content.openalex.org/works/W3113044756.grobid-xml,matched
10.3354/dao059217,https://openalex.org/W2096316084,10.3354/dao059217,TRUE,Pathology of heart and skeletal muscle inflammation (HSMI) in farmed Atlantic salmon Salmo salar,2004,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2096316084.pdf,https://content.openalex.org/works/W2096316084.grobid-xml,matched
10.36038/0234-2774-2023-24-4-136-148,https://openalex.org/W4390951217,10.36038/0234-2774-2023-24-4-136-148,TRUE,Features of the physiological state and color of the rainbow trout Oncorhynchus mykiss (salmonidae) using the feed additive «AstaPet 10%» in specialized trout feed,2024,TRUE,diamond,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4390951217.pdf,https://content.openalex.org/works/W4390951217.grobid-xml,matched
10.11118/actaun201159060181,https://openalex.org/W2058034229,10.11118/actaun201159060181,TRUE,Assessment of ranges plasma indices in rainbow trout (Oncorhynchus mykiss) reared under conditions of intensive aquaculture,2014,TRUE,diamond,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2058034229.pdf,https://content.openalex.org/works/W2058034229.grobid-xml,matched
10.4049/jimmunol.181.7.4807,https://openalex.org/W1545047818,10.4049/jimmunol.181.7.4807,TRUE,Vaccination-Induced Systemic Autoimmunity in Farmed Atlantic Salmon,2008,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1545047818.pdf,https://content.openalex.org/works/W1545047818.grobid-xml,matched
10.1051/bioconf/20248401052,https://openalex.org/W4390608735,10.1051/bioconf/20248401052,TRUE,RETRACTED: Use of ultrasonic screening in aquaculture for the directed formation sturgeon and salmon fish mature stocks,2024,TRUE,diamond,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4390608735.pdf,https://content.openalex.org/works/W4390608735.grobid-xml,matched
10.1186/1746-6148-8-101,https://openalex.org/W2067825096,10.1186/1746-6148-8-101,TRUE,Dietary soyasaponin supplementation to pea protein concentrate reveals nutrigenomic interactions underlying enteropathy in Atlantic salmon (Salmo salar),2012,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2067825096.pdf,https://content.openalex.org/works/W2067825096.grobid-xml,matched
10.15547/tjs.2018.04.006,https://openalex.org/W2969428583,10.15547/tjs.2018.04.006,TRUE,"GROWTH PERFORMANCE, BIOCHEMICAL BLOOD PARAMETERS AND MEAT QUALITY OF RAINBOW TROUT (ONCORHYNCHUS MYKISS W.) FED WITH CNICUS BENEDICTUS L. EXTRACT",2018,TRUE,diamond,cc-by-nc,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2969428583.pdf,https://content.openalex.org/works/W2969428583.grobid-xml,matched
10.1186/1751-0147-43-127,https://openalex.org/W2129047207,10.1186/1751-0147-43-127,TRUE,Parental Background Predisposes Baltic Salmon Fry to M74 Syndrome,2002,TRUE,gold,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2129047207.pdf,https://content.openalex.org/works/W2129047207.grobid-xml,matched
10.1186/s13071-017-2347-6,https://openalex.org/W2760071232,10.1186/s13071-017-2347-6,TRUE,The impact of Tetracapsuloides bryosalmonae and Myxobolus cerebralis co-infections on pathology in rainbow trout,2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2760071232.pdf,https://content.openalex.org/works/W2760071232.grobid-xml,matched
10.1111/jfb.15482,https://openalex.org/W4380738245,10.1111/jfb.15482,TRUE,Welfare and performance of ballan wrasse (Labrus bergylta) reared at two different temperatures after a preparatory feeding trial with enhanced dietary eicosapentaenoic acid,2023,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4380738245.pdf,https://content.openalex.org/works/W4380738245.grobid-xml,matched
10.1016/j.anifeedsci.2021.114830,https://openalex.org/W3122955909,10.1016/j.anifeedsci.2021.114830,TRUE,"Technical feed quality influences health, digestion patterns, body mineralization and bone development in farming of the stomachless cleaner fish ballan wrasse (Labrus bergylta)",2021,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3122955909.pdf,https://content.openalex.org/works/W3122955909.grobid-xml,matched
10.3389/fphys.2022.884740,https://openalex.org/W4281630265,10.3389/fphys.2022.884740,TRUE,Atlantic Salmon (Salmo salar) Performance Fed Low Trophic Ingredients in a Fish Meal and Fish Oil Free Diet,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4281630265.pdf,https://content.openalex.org/works/W4281630265.grobid-xml,matched
10.1100/2012/949358,https://openalex.org/W2040372138,10.1100/2012/949358,TRUE,"Characteristics of Disease Spectrum in relation to Species, Serogroups, and Adhesion Ability of Motile Aeromonads in Fish",2012,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2040372138.pdf,https://content.openalex.org/works/W2040372138.grobid-xml,matched
10.1016/j.aquaculture.2023.739759,https://openalex.org/W4379879975,10.1016/j.aquaculture.2023.739759,TRUE,Salmon lice dispersal and population model for management strategy evaluation,2023,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4379879975.pdf,https://content.openalex.org/works/W4379879975.grobid-xml,matched
10.3354/aei00252,https://openalex.org/W2774823215,10.3354/aei00252,TRUE,Identifying salmon lice transmission characteristics between Faroese salmon farms,2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2774823215.pdf,https://content.openalex.org/works/W2774823215.grobid-xml,matched
10.1016/j.aquaculture.2019.734329,https://openalex.org/W2963662163,10.1016/j.aquaculture.2019.734329,TRUE,Optimal salmon lice treatment threshold and tragedy of the commons in salmon farm networks,2019,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2963662163.pdf,https://content.openalex.org/works/W2963662163.grobid-xml,matched
10.3354/aei00386,https://openalex.org/W3107061053,10.3354/aei00386,TRUE,Estimation of external infection pressure and salmon-louse population growth rate in Faroese salmon farms,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3107061053.pdf,https://content.openalex.org/works/W3107061053.grobid-xml,matched
10.3390/biology8020021,https://openalex.org/W2925547619,10.3390/biology8020021,TRUE,Transcriptome Analysis of Yamame (Oncorhynchus masou) in Normal Conditions after Heat Stress,2019,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2925547619.pdf,https://content.openalex.org/works/W2925547619.grobid-xml,matched
10.1016/j.aquaculture.2021.737497,https://openalex.org/W3202741307,10.1016/j.aquaculture.2021.737497,TRUE,Understanding factors influencing social acceptability: Insights from media portrayal of salmon aquaculture in Atlantic Canada,2021,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3202741307.pdf,https://content.openalex.org/works/W3202741307.grobid-xml,matched
10.3390/genes15091220,https://openalex.org/W4402601121,10.3390/genes15091220,TRUE,Smoltification of Atlantic Salmon (Salmo salar L.) Is Associated with Enhanced Traffic and Renewal of B Cell Repertoire,2024,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4402601121.pdf,https://content.openalex.org/works/W4402601121.grobid-xml,matched
10.3390/genes11111236,https://openalex.org/W3093921906,10.3390/genes11111236,TRUE,Multigene Expression Assay for Assessment of the Immune Status of Atlantic Salmon,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3093921906.pdf,https://content.openalex.org/works/W3093921906.grobid-xml,matched
10.3389/fevo.2021.722218,https://openalex.org/W3189452613,10.3389/fevo.2021.722218,TRUE,Development of Atlantic Salmon (Salmo salar L.) Under Hypoxic Conditions Induced Sustained Changes in Expression of Immune Genes and Reduced Resistance to Moritella viscosa,2021,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3189452613.pdf,https://content.openalex.org/works/W3189452613.grobid-xml,matched
10.1186/1471-2164-13-130,https://openalex.org/W2021113636,10.1186/1471-2164-13-130,TRUE,"Gene expression in Atlantic salmon skin in response to infection with the parasitic copepod Lepeophtheirus salmonis, cortisol implant, and their combination",2012,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2021113636.pdf,https://content.openalex.org/works/W2021113636.grobid-xml,matched
10.3390/biology9010001,https://openalex.org/W2994956488,10.3390/biology9010001,TRUE,Consequences of Haemorrhagic Smolt Syndrome (HSS) for the Immune Status of Atlantic salmon (Salmo salar L.) (Case Study),2019,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2994956488.pdf,https://content.openalex.org/works/W2994956488.grobid-xml,matched
10.3389/fgene.2023.1194266,https://openalex.org/W4378745167,10.3389/fgene.2023.1194266,TRUE,Evaluation of low-density SNP panels and imputation for cost-effective genomic selection in four aquaculture species,2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4378745167.pdf,https://content.openalex.org/works/W4378745167.grobid-xml,matched
10.1109/access.2023.3320949,https://openalex.org/W4387197107,10.1109/access.2023.3320949,TRUE,Fish Monitoring in Aquaculture Using Multibeam Echosounders and Machine Learning,2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4387197107.pdf,https://content.openalex.org/works/W4387197107.grobid-xml,matched
10.1111/jfd.12844,https://openalex.org/W2883254627,10.1111/jfd.12844,TRUE,Molecular tracing confirms that infection with infectious pancreatic necrosis virus follows the smolt from hatchery to grow‐out farm,2018,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2883254627.pdf,https://content.openalex.org/works/W2883254627.grobid-xml,matched
10.1016/j.prevetmed.2012.08.012,https://openalex.org/W1975277245,10.1016/j.prevetmed.2012.08.012,TRUE,Risk mapping of heart and skeletal muscle inflammation in salmon farming,2012,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1975277245.pdf,https://content.openalex.org/works/W1975277245.grobid-xml,matched
10.1016/j.epidem.2014.09.007,https://openalex.org/W2087364280,10.1016/j.epidem.2014.09.007,TRUE,Large scale modelling of salmon lice (Lepeophtheirus salmonis) infection pressure based on lice monitoring data from Norwegian salmonid farms,2014,TRUE,gold,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2087364280.pdf,https://content.openalex.org/works/W2087364280.grobid-xml,matched
10.1016/j.epidem.2017.11.001,https://openalex.org/W2775673926,10.1016/j.epidem.2017.11.001,TRUE,Quantitative risk assessment of salmon louse-induced mortality of seaward-migrating post-smolt Atlantic salmon,2017,TRUE,gold,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2775673926.pdf,https://content.openalex.org/works/W2775673926.grobid-xml,matched
10.1016/j.prevetmed.2013.03.015,https://openalex.org/W1972949831,10.1016/j.prevetmed.2013.03.015,TRUE,Understanding sources of sea lice for salmon farms in Chile,2013,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1972949831.pdf,https://content.openalex.org/works/W1972949831.grobid-xml,matched
10.1126/sciadv.adn7118,https://openalex.org/W4403446581,10.1126/sciadv.adn7118,TRUE,Pathogens from salmon aquaculture in relation to conservation of wild Pacific salmon in Canada,2024,TRUE,gold,cc-by-nc,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4403446581.pdf,https://content.openalex.org/works/W4403446581.grobid-xml,matched
10.3354/aei00014,https://openalex.org/W2142815311,10.3354/aei00014,TRUE,"Dynamics of outbreak and control of salmon lice on two salmon farms in the Broughton Archipelago, British Columbia",2010,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2142815311.pdf,https://content.openalex.org/works/W2142815311.grobid-xml,matched
10.1098/rspb.2012.2359,https://openalex.org/W2112902831,10.1098/rspb.2012.2359,TRUE,Impact of parasites on salmon recruitment in the Northeast Atlantic Ocean,2012,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2112902831.pdf,https://content.openalex.org/works/W2112902831.grobid-xml,matched
10.1186/s12864-016-2473-0,https://openalex.org/W2289078945,10.1186/s12864-016-2473-0,TRUE,Differential responses of the gut transcriptome to plant protein diets in farmed Atlantic salmon,2016,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2289078945.pdf,https://content.openalex.org/works/W2289078945.grobid-xml,matched
10.1371/journal.pone.0274736,https://openalex.org/W4296712321,10.1371/journal.pone.0274736,TRUE,Sea lice (Lepeophtherius salmonis) detection and quantification around aquaculture installations using environmental DNA,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4296712321.pdf,https://content.openalex.org/works/W4296712321.grobid-xml,matched
