doi_for_lookup,openalex_id,openalex_title,openalex_is_retracted,openalex_lookup_status,openalex_error,last_checked_at,next_check_at
10.1111/jfd.70047,https://openalex.org/W4413288531,"Epidemiological Insights Into Infectious Pancreatic Necrosis Virus: Detection, Distribution and Persistence in Chilean Salmon Farms",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70049,https://openalex.org/W4413413788,Planktonic and Sessile Piscirickettsia salmonis Disrupts Morpho‐Functional Parameters in Rainbow Trout Intestinal Epithelial RTGutGC Cells,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70055,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jfd.70067,https://openalex.org/W4414952793,Opercular Shortening and Deformities in Farmed Atlantic Salmon ( Salmo salar ) and Rainbow Trout ( Oncorhynchus mykiss )—A Qualitative Study,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70068,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jfd.70097,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jfd.70098,https://openalex.org/W4417181963,"A Case of Mortality Caused by Bacillus sp. Infection in Farmed, Red‐Spotted Masu Trout ( Oncorhynchus masou ishikawae ) in Japan",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70099,https://openalex.org/W4417153897,Characterisation of Urocystolithiasis in Farmed Atlantic Salmon ( Salmo salar L.): Histopathological Features and Pathophysiological Considerations,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70131,https://openalex.org/W7125903062,Immune Efficacy and Intestinal Microbiota of Rainbow Trout ( Oncorhynchus mykiss ) After Inactivated IHNV Vaccination via Distinct Injection Regimens,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70141,https://openalex.org/W7128309015,Lack of Lumpfish ( Cyclopterus lumpus ) Susceptibility to the Infectious Salmon Anaemia Virus ( ISAV ) Using In Vivo Challenges,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70149,https://openalex.org/W7130852807,"Identification, Characterisation, and Pathogenic Potential of Chilean Isolates of Tenacibaculum finnmarkense Recovered From Coinfection in Farmed Salmonids",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70157,https://openalex.org/W7138860202,"St John's Wort ( Hypericum perforatum ) Oil on Immune Response, Growth Performance and Bacterial Resistance Against Lactococcus garvieae Pathogen in Rainbow Trout ( Oncorhynchus mykiss )",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70160,https://openalex.org/W7134203208,"Development and Validation of a Multiplex RT ‐ PCR Assay for the Simultaneous Detection of Three Major Viral Pathogens in Salmonids: IHNV , ISAV and SAV",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70162,https://openalex.org/W7137338290,First Strike: Description of the Events at the First Salmon Farm Affected by the 2025 Algal Bloom in Northern Norway,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70166,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jfd.70172,https://openalex.org/W7141753672,Macroscopic Examination of Skeletal Tissues in Phosphorus‐Deficient Rainbow Trout Oncorhynchus mykiss,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70175,https://openalex.org/W7148908607,"Piscirickettsiosis in Farmed Turbot, Scophthalmus maximus",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70179,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jfd.70180,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jfd.70182,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jfd.70198,https://openalex.org/W7160611165,A Review of Nonsteroidal Anti‐Inflammatory Drugs for Food‐Producing Animals With a Focus on Potential Applications for Farmed Finfish,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70203,https://openalex.org/W7161383328,Serotypic and Genomic Diversity of Vibrio anguillarum in Rainbow Trout Farms in Turkey: Implications for Vibriosis Control and Vaccine Candidate Selection,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70210,https://openalex.org/W7161108780,Evaluation of Protective Efficacy of Formalin‐Killed and Auxotrophic‐Live Vibrio anguillarum Against Homologous and Heterologous Strains in Rainbow Trout ( Oncorhynchus mykiss ),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jfd.70219,https://openalex.org/W7163206025,Ocular Manifestations of Infectious Salmon Anaemia Virus Infection in Atlantic Salmon ( Salmo salar ),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jpn.14100,https://openalex.org/W4406379627,Effects of Feed Supplementation With Fulvic Acid on the Systemic and Mucosal Protective Mechanisms of Juvenile Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jvp.70068,https://openalex.org/W7138899702,"Pharmacokinetics, Safety Assessment and Residue Kinetics of Emamectin Benzoate in Rainbow Trout, Oncorhynchus mykiss (Walbaum, 1792)",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.13106,https://openalex.org/W4403947997,"The impact of apple cider vinegar on nonalcoholic fatty liver disease in rainbow trout, Oncorhynchus mykiss: A study of therapeutic potential and health benefits",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70020,https://openalex.org/W4409679252,"Corn‐fermented protein as a replacement for fish meal in diets for Atlantic salmon, Salmo salar, parr: Growth, feed utilization, antioxidant activity, non‐specific immune response, and gut histopathology",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70026,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/jwas.70047,https://openalex.org/W4412855340,Exploring the economic efficiency of trout farms: The dual impact of temperature and dissolved oxygen at high altitudes,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70067,https://openalex.org/W4416563433,Comparing off‐flavor trends in freshwater recirculating aquaculture systems with microbially mature or immature biofilters while growing Atlantic salmon Salmo salar,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70068,https://openalex.org/W4417145985,Proteomic mechanisms underlying soybean meal‐induced enteritis resistance in selected rainbow trout,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70080,https://openalex.org/W7134175281,"Utilizing a consumer taste panel to assess the geosmin sensory detection threshold in market‐size Atlantic salmon, Salmo salar , produced in land‐based aquaculture systems",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70084,https://openalex.org/W7134816355,Using computer vision to assess changes in ventilation rates of farmed Atlantic salmon ( Salmo salar ) following a freshwater bath,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70091,https://openalex.org/W7154253856,"Long‐term effects of moderate and severe hypoxia on growth, intermediary metabolism, monoamine neurotransmitters, and fatty acids in juveniles of coho salmon, Oncorhynchus kisutch",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/jwas.70125,https://openalex.org/W7168152841,Economic effects of disease outbreaks on U.S. salmonid farms,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.12945,https://openalex.org/W4400090240,Indicators for ecological carrying capacity of bivalve and seaweed aquaculture,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.12992,https://openalex.org/W4405195022,Managing the Dissolved Oxygen Balance of Open Atlantic Salmon Sea Cages: A Narrative Review,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.12993,https://openalex.org/W4404861203,Salmon Aquaculture in Chile: Production Growth and Socioeconomic Impacts,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.13006,https://openalex.org/W4407151347,"Anti‐Sea Lice Veterinary Medicinal Products on Salmon Farms: A Review and Analysis of Their Usage Patterns, Environmental Fate and Hazard Potential",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70007,https://openalex.org/W4408418084,Viral Pathogens in Free‐Living Salmonids: Aquaculture and Ecosystem Implications,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70040,https://openalex.org/W4411131059,"Comment on “Salmon Lice Biology, Environmental Factors, and Smolt Behaviour With Implications for the Norwegian Salmon Farming Management System: A Critical Review”",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70050,https://openalex.org/W4411347180,"Response to Stige LC , Vollset KW , Diserud O, et al. ‘Comment on Van Nes, Imsland and Jones “Salmon Lice Biology, Environmental Factors, and Smolt Behaviour With Implications for the Norwegian Salmon Farming Management System: A Critical Review”’",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70076,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/raq.70087,https://openalex.org/W4413954950,Revisiting Vitamin and Trace Mineral Nutrition in Atlantic Salmon Farming With Emphasis on Fish Health,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70088,,,FALSE,not_found,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70105,https://openalex.org/W4415721815,Unmarked Escapees Undermine Policy and Public Trust in Chilean Salmon Aquaculture,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70109,https://openalex.org/W4416331529,Welfare Indicators for Aquaculture Research: Toolboxes for Five Farmed European Fish Species,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70115,https://openalex.org/W4416238671,Phage‐Host Interactions in Flavobacterium Pathogens and the Potential of Phage‐Based Disease Control in Salmonid Aquaculture,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70139,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1111/raq.70150,https://openalex.org/W7151065957,The Invisible Farm: Rethinking What Intensive Aquaculture Does to Fish,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70156,https://openalex.org/W7161178205,Industry Development and Diseases in the Norwegian Salmon Aquaculture Industry,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1111/raq.70175,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1115/omae2025-155006,https://openalex.org/W4413391236,Experimental and Numerical Analysis of Hydrodynamic Forces on Non-Traditional Net Types Used in Salmon Farming,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1115/omae2025-155958,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1117/12.3055209,https://openalex.org/W4407893962,Image-based quantification of scale loss in fish using machine learning and computer vision,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1117/12.3087072,https://openalex.org/W7125428873,Research on water quality control of recirculating aquaculture system based on intelligent optimization,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/aem.00347-26,https://openalex.org/W7161963120,Whole-genome sequencing reveals a novel Renibacterium salmoninarum lineage and suggests geographic endemism combined with anthropogenic spread in the North-East Atlantic Area,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/aem.01448-24,https://openalex.org/W4406233502,Methylation of foreign DNA overcomes the restriction barrier of Flavobacterium psychrophilum and allows efficient genetic manipulation,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/aem.01560-25,https://openalex.org/W7116694733,Mobile-CRISPRi as a tool for genetic manipulation in the intracellular pathogen Piscirickettsia salmonis,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/aem.02409-25,https://openalex.org/W7129618396,Genotypic characterization of gut isolates from Atlantic salmon fry reveals beneficial microbes with biotechnological potential,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/jvi.01454-24,https://openalex.org/W4406468250,Structure of the T=13 capsid of infectious pancreatic necrosis virus (IPNV)—a salmonid birnavirus,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/mbio.03821-24,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1128/mra.00301-26,https://openalex.org/W7161562341,Draft genome sequences of Lactococcus petauri isolated from Nile tilapia ( Oreochromis niloticus ) and rainbow trout ( Oncorhynchus mykiss ) in Mexican farms,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/mra.00303-26,https://openalex.org/W7160381665,Draft genome sequence of Serratia proteamaculans strain SK20 isolated from diseased rainbow trout ( Oncorhynchus mykiss ) in Türkiye,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/mra.00385-25,https://openalex.org/W4412491061,Draft genome sequences of Tenacibaculum finnmarkense isolates from diseased Atlantic salmon ( Salmo salar ) in Chilean farms,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/msystems.00223-26,https://openalex.org/W7155004186,Dual transcriptional analysis provides insights into the replicative niche of P. salmonis and the host response during infection,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1128/spectrum.03173-25,https://openalex.org/W7127597656,Genomic and functional dissection of natural transformation-related genes in Piscirickettsia salmonis,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1130/abs/2025am-5154,https://openalex.org/W4417219958,Pristine or Polluted? Preliminary Analytical Methods for Assessing Salmon Aquaculture Impacts in Southern Chilean Fjords,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1134/s0012496624600441,https://openalex.org/W4404231375,Activities of Energy and Carbohydrate Metabolism Enzymes in Rainbow Trout Оncorhynchus mykiss Walb. upon Introduction of 24-hour Lighting in Aquaculture in Southern Russia,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1134/s0022093025010132,https://openalex.org/W4408089113,Gene Expression of GH/IGF Axis Components and Myogenic Regulatory Factors in Juvenile Rainbow Trout (Oncorhynchus mykiss Walb) under the Influence of Continuous Lighting,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1134/s1062359024609807,https://openalex.org/W4404183156,"Influence of Different Lighting and Feeding Regimes on the Expression of the Fadsd5, Fadsd6, Elovl2, and Elovl5a Desaturase and Elongase Genes in the Liver of Juvenile Atlantic Salmon Salmo salar L. under Aquaculture Conditions",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1134/s1062359024613922,https://openalex.org/W4411135765,Biochemical and Molecular–Genetic Growth Indices of Rainbow Trout (Oncorhynchus mykiss Walb.) under the Conditions of the Southern Region of the Russian Federation in a Long-Term Study,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1134/s1062359025600758,https://openalex.org/W4414023466,Effects of Formaldehyde on Cytotoxicity and Antioxidant Defense/Oxidative Stress Biomarkers in Hepatocytes Isolated from Rainbow Trout (Oncorhynchus mykiss),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1134/s1062359025601971,https://openalex.org/W4416710540,"Effects of Oral Administration of Bovine Rumen Fluid on Growth Performance, Blood Parameters, and Intestinal Microbiota in Rainbow Trout (Oncorhynchus mykiss)",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1134/s1063074025700385,https://openalex.org/W7117458140,Russian–Japanese Fishery Relations and Salmon Industry in the Russian Far East,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1139/cjfas-2025-0040,https://openalex.org/W7160393738,Modelling the potential exposure of Atlantic Salmon post-smolts to the infectious salmon anemia virus during simulated outbreaks at salmon farms,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1139/cjfas-2025-0071,https://openalex.org/W7151964399,Movement patterns and predator–prey interactions of domestic Atlantic salmon ( Salmo salar ) following an experimental release in a highly dynamic marine environment,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1139/cjfas-2025-0243,https://openalex.org/W7140218273,"Salmon aquaculture elevates Atlantic salmon eDNA, but not pathogen eDNA across First Nations’ territories in the Broughton Archipelago",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1139/cjm-2024-0130,https://openalex.org/W4406534317,A pilot study on the effects of in-feed probiotic Lactobacillus rhamnosus ATCC 53103 (LGG) on vaccinated Atlantic salmon (Salmo salar): microbiomes and Aeromonas salmonicida challenge resilience,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1139/cjm-2025-0173,https://openalex.org/W7119847901,"Shewanella oncorhynchi isolated from a recirculatory aquaculture system (RAS) in Alberta, Canada",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/2360780,https://openalex.org/W4409221497,"Investigation of the Oral Effects of Alcoholic Extract of Wild Yarrow ( Achillea wilhelmsii ) on Growth Performance, Immune, and Biochemical Serum Responses in Rainbow Trout ( Oncorhynchus mykiss )",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/2393517,https://openalex.org/W4417231073,"Natural Antioxidants in Salmon Aquaculture: Processing Fate, Tissue Deposition, and Oxidative Protection",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/3152332,https://openalex.org/W7164049758,Elevated Dietary Vitamin D Supplementation During Winter can Mimic Vitamin D Levels Induced by Summer Daylight Exposure in Atlantic Salmon,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/3269414,https://openalex.org/W7124730731,"Influence of the Physical Characteristics of Feed on the Digestive Processes of Atlantic Salmon, Salmo salar , Focusing on Gut Transit Time",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/3450813,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1155/anu/3823472,https://openalex.org/W7116382019,Field Evidence of Endogenous Vitamin D Synthesis in Atlantic Salmon Induced by Natural Sunlight,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/4044914,https://openalex.org/W4416307598,"Balancing Dietary Vitamin D 3 and Phosphorus Improved Growth, Mineralization, and Fecal Characteristics of Atlantic Salmon ( Salmo salar ) Post‐Smolts in Land‐Based Aquaculture",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/4185490,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1155/anu/6632942,https://openalex.org/W4404805602,Effects of Glutamine Supplementation on Atlantic Salmon Salmo salar Metabolic Performance at High Temperatures,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/6690967,https://openalex.org/W4409833240,Effects of a Plant‐Based Diet During the First Month of Feeding on Alevin Rainbow Trout ( Oncorhynchus mykiss ) in the Development of Tongue Sensory System Regulating Feeding Behavior,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/7379050,https://openalex.org/W7161630133,"Effect of Fish Meal Replacement by Complex Protein on Growth Performance, Metabolism, and Health of Triploid Rainbow Trout ( Oncorhynchus mykiss )",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/8112247,https://openalex.org/W7143541821,Farmed Sea Lettuce ( Ulva fenestrata ) as a Promising Ingredient for Rainbow Trout ( Oncorhynchus mykiss ),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/anu/9010939,https://openalex.org/W4412657125,"A Nutritional Bioenergetic Model for Farmed Fish: Effects of Food Composition on Growth, Oxygen Consumption and Waste Production",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/3037374,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1155/are/3405436,https://openalex.org/W4410057755,Acute Thermal Sensitivity Varies Among Full Sibling Families of Atlantic Salmon,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/3544576,https://openalex.org/W4412519305,Tenacibaculosis Caused by Tenacibaculum maritimum Is Not Transmitted From Atlantic Salmon ( Salmo salar L.) to Canadian Chinook Salmon ( Oncorhynchus tshawytscha W.) in a Cohabitation Model,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/4018594,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1155/are/5374222,https://openalex.org/W7142437256,The Pacific Oyster ( Magallana gigas ) as a Potential Natural Sampler for Neoparamoeba perurans Detection,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/5548857,https://openalex.org/W4413834344,The Immunomodulatory Effects of Physical Enrichment in Rainbow Trout ( Oncorhynchus mykiss ),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/5576502,https://openalex.org/W7130732969,"Different Rearing Densities in Triploid Rainbow Trout ( Oncorhynchus mykiss ): Effects on Growth, Stress and Immune Responses, and Antioxidant Activity",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/5766162,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1155/are/6013553,https://openalex.org/W4412954960,Evaluation of the Immunomodulatory Effect of Fish Protein Hydrolysates Obtained From Atlantic Salmon ( Salmo salar ) by‐Products Using Dicentrarchus labrax Brain Cell Line,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/6096671,https://openalex.org/W4405372748,Recent Developments in Recirculating Aquaculture Systems: A Review,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/6311513,https://openalex.org/W4415151301,"Effects of Fish Meal Replacement With Alternative Protein Sources in Commercial Scale Extruded Pellets on Growth Performance, Feed Utilization, Biochemical Indices, and Fillet Composition of Atlantic Salmon ( Salmo salar )",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/6656523,https://openalex.org/W7167728779,Partial Replacement of Fish Meal With Soy Protein Concentrates and Poultry Byproduct Meal for Atlantic Salmon ( Salmo Salar ) Post‐Smolts Reared in a Recirculating Aquaculture System,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/7061643,https://openalex.org/W4408381317,"Influence of Physical Activity and Nutritional Limitation on Amino Acid, Fatty Acid Metabolism, and Biochemical Responses in Juvenile Rainbow Trout ( Oncorhynchus mykiss , Walbaum, 1792)",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/7339644,https://openalex.org/W4415425557,"Tiny Worms, Big Potential: Enchytraeus albidus (Annelida: Clitellata) as Starter Feed for Rainbow Trout",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/7780608,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1155/are/8884947,https://openalex.org/W7116050615,Effects of Dietary L‐Arginine on Distal Intestinal Health in Marine Atlantic Salmon ( Salmo salar ) at Elevated Temperature,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/9305030,https://openalex.org/W4413538310,Impact of Brewer’s Spent Yeast Supplemented Diets on the Growth Rates and Intestinal Bacterial Communities of Farmed Rainbow Trout ( Oncorhynchus mykiss ),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/9899740,https://openalex.org/W7164918391,Aeration Unexpectedly Increases Ventilation Rates of Farmed Atlantic Salmon ( Salmo salar ) in a River Environment During High Temperatures,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/are/9934217,https://openalex.org/W4406810516,"Assessing the Toxicity of Peracetic Acid to Parr, Smolt, and Post‐Smolt Atlantic Salmon Salmo salar in RAS Water",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/jai/1923763,https://openalex.org/W4409759709,"Skeletal Deformities in Farmed Rainbow Trout, Oncorhynchus mykiss , at an Early Stage of Development: A Case Study of Indian Himalayan States",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1155/tbed/4690289,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1163/23524588-00001393,https://openalex.org/W4405209051,"Dietary inclusion of black soldier fly, cricket and superworm in rainbow trout aquaculture: impacts on growth and nutrient profiles",FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1163/23524588-00001425,https://openalex.org/W4405262767,Impact of processing technologies on insect meal digestibility in rainbow trout (Oncorhynchus mykiss) and European sea bass (Dicentrarchus labrax),FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1163/23524588-bja10236,https://openalex.org/W4410790161,Influence of dietary black soldier fly (Hermetia illucens) meal on the quality attributes of aquaculture fish products: a meta-analysis,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1163/23524588-bja10361,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1177/02783649261453998,,,FALSE,failed,HTTP 504 Gateway Timeout.,2026-08-24T15:52:11Z,2026-08-25T15:52:11Z
10.1177/10406387241310900,https://openalex.org/W4406957627,Assessment of a semiquantitative scoring system for mild-to-moderate gill lesions in Atlantic salmon reared in recirculating aquaculture systems in Norway,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
10.1177/10704965241271302,https://openalex.org/W4404485607,Enhancing Bio-Cultural Management in Indigenous Marine Areas in Chile,FALSE,matched,,2026-08-24T15:52:11Z,2026-11-22T15:52:11Z
